L,Vgs,Vds,W,id,gm,gds,cgg,vth,vdsat,V_star,gm_id,id_over_w,gm_over_gds,ft,K
2.8e-07,1.75,0.5,1e-05,0.001327,0.00119151,0.00138906,8.08538e-15,0.647958,0.666882,2.227425703519064,0.8978975131876412,132.7,0.8577815213165738,23454025196.518185,0.22447437829691033
2.8e-07,1.8,0.5,1e-05,0.00138595,0.00115693,0.001504,8.15234e-15,0.647792,0.688391,2.3959098649010744,0.8347559435766082,138.59499999999997,0.7692353723404256,22586291581.473106,0.20868898589415202
2.8e-07,0.3,0.8,1e-05,3.65386e-09,1.00469e-07,3.40193e-09,3.13342e-15,0.647348,0.0488292,0.07273606784182186,27.496674749443052,0.000365386,29.532941594918178,5103094.375315034,10.998669899777221
2.8e-07,0.35,0.8,1e-05,1.50814e-08,4.0969e-07,1.39386e-08,3.34876e-15,0.645527,0.0488761,0.0736234714052088,27.165249910485766,0.0015081399999999998,29.39247844116339,19471144.135536317,10.866099964194307
2.8e-07,0.4,0.8,1e-05,6.86064e-08,1.81542e-06,6.23313e-08,3.66465e-15,0.639168,0.0490957,0.0755818488283703,26.46137969635486,0.006860639999999999,29.125335104514107,78843291.11590156,10.584551878541944
2.8e-07,0.45,0.8,1e-05,2.85834e-07,7.20406e-06,2.50874e-07,4.04643e-15,0.634092,0.049981,0.07935358672748423,25.20364967078794,0.0285834,28.715849390530707,283351438.0158806,10.081459868315175
2.8e-07,0.5,0.8,1e-05,8.14253e-07,1.93412e-05,6.81785e-07,4.37702e-15,0.641313,0.0520577,0.08419880876057327,23.753305176646574,0.08142529999999999,28.368473932398043,703274736.0827609,9.501322070658631
2.8e-07,0.55,0.8,1e-05,2.40516e-06,5.21867e-05,1.85251e-06,4.75928e-15,0.643704,0.0576659,0.0921752093924314,21.69780804603436,0.24051599999999998,28.170806095513655,1745173906.2744393,8.679123218413745
2.8e-07,0.6,0.8,1e-05,6.89384e-06,0.000130691,4.61966e-06,5.16362e-15,0.642038,0.0703691,0.10549831281419532,18.957649147644855,0.689384,28.29017719918782,4028204760.9279714,7.583059659057942
2.8e-07,0.65,0.8,1e-05,1.64401e-05,0.000261735,9.20795e-06,5.51896e-15,0.642246,0.09032,0.12562400901675358,15.920523597788334,1.6440099999999997,28.424893705982328,7547874786.22009,6.3682094391153345
2.8e-07,0.7,0.8,1e-05,3.29434e-05,0.000429916,1.52097e-05,5.81645e-15,0.64415,0.115539,0.15325505447575805,13.050140544084703,3.2943399999999996,28.265909255277883,11763748766.73835,5.220056217633882
2.8e-07,0.75,0.8,1e-05,6.61337e-05,0.000664146,2.40861e-05,6.12106e-15,0.633654,0.152111,0.19915410165837028,10.04247456289305,6.613369999999999,27.57382888886121,17268597078.726547,4.0169898251572205
