L (GM/ID=ID/W (GM/ID=22)),ID/W
2.8e-07,0.22248546889020504
3e-07,0.2052562197157742
3.5e-07,0.17562141715598548
4e-07,0.1551632347090164
5e-07,0.12622484381595067
6e-07,0.1107475155302767
8e-07,0.08873261768306571
1e-06,0.07389745514563249
1.2e-06,0.06327031734063734
1.5e-06,0.04634199576182379
2e-06,0.03167142213333398
3e-06,0.019147432158694973
4e-06,0.013653188594599972
5e-06,0.010598687425709808
7e-06,0.007305968874275103
1e-05,0.0049731071540769015
