L (GM/ID=ID/W (GM/ID=18)),ID/W
2.8e-07,0.9238718862786871
3e-07,0.8762803073863669
3.5e-07,0.7818668649893366
4e-07,0.7044807025177433
5e-07,0.5825414518013875
6e-07,0.5056411183313616
8e-07,0.39620357800913836
1e-06,0.32423333993399844
1.2e-06,0.27391849354721953
1.5e-06,0.20450260419407448
2e-06,0.1425587337830734
3e-06,0.08797168876494892
4e-06,0.06338005450250289
5e-06,0.049479404389018836
7e-06,0.03433023599738257
1e-05,0.023526418282032946
