L (GM/ID=ID/W (GM/ID=25)),ID/W
2.8e-07,0.04180684723838277
3e-07,0.03698806575187367
3.5e-07,0.029162504794438972
4e-07,0.024468190892621967
5e-07,0.018908709311703208
6e-07,0.01577604687044293
8e-07,0.011904116741228321
1e-06,0.009558333237942288
1.2e-06,0.00798654671889879
1.5e-06,0.0058305817767738315
2e-06,0.003974422856232847
3e-06,0.0023976932124371215
4e-06,0.0017074049672816747
5e-06,0.001323437053291984
