L (GM/ID=ID/W (GM/ID=12)),ID/W
2.8e-07,4.276936386391804
3e-07,4.067080024120517
3.5e-07,3.621913196938398
4e-07,3.2618659801637273
5e-07,2.712247011341307
6e-07,2.292926615607678
8e-07,1.7441963153608293
1e-06,1.4042415389806762
1.2e-06,1.1751202719822091
1.5e-06,0.9001965953113681
2e-06,0.6448131093137606
3e-06,0.40881560116476845
4e-06,0.2986244898035714
5e-06,0.23512222292558296
7e-06,0.16471338853224843
1e-05,0.11368170045303078
