L (GM/ID=ID/W (GM/ID=5)),ID/W
2.8e-07,9.895005093232704
3e-07,9.11246029722672
3.5e-07,7.611105753656913
4e-07,6.53723059347962
5e-07,5.0996914856898545
6e-07,4.081826793468029
8e-07,2.8992114837630165
1e-06,2.2389670356862537
1.2e-06,1.8197886739984854
1.5e-06,1.4125514895117355
2e-06,1.02627694089169
3e-06,0.6617047511854214
4e-06,0.4877032133762399
5e-06,0.38600995412613576
7e-06,0.2723079316384031
1e-05,0.18882988158368716
