L (GM/ID=ID/W (GM/ID=22)),ID/W
2.8e-07,0.054934585100564225
3e-07,0.05099177656519766
3.5e-07,0.04298285486820183
4e-07,0.036786305185664794
5e-07,0.028148363745110705
6e-07,0.022219098857188858
8e-07,0.015440072414152628
1e-06,0.011750442728145996
1.2e-06,0.009456785579391244
1.5e-06,0.007313724814997764
2e-06,0.005298365053683039
3e-06,0.003407036782376856
4e-06,0.002509242988382752
5e-06,0.0019846679985498967
7e-06,0.0013984827310361374
