L (GM/ID=ID/W (GM/ID=15)),ID/W
2.8e-07,0.820551789291279
3e-07,0.7493854890350051
3.5e-07,0.6137605972798555
4e-07,0.5183768315880788
5e-07,0.393640447807113
6e-07,0.30915884001823835
8e-07,0.21423870449211377
1e-06,0.16299449267767135
1.2e-06,0.1310983964270479
1.5e-06,0.10112502514115632
2e-06,0.07299023235515575
3e-06,0.04680783297427049
4e-06,0.034403695861880024
5e-06,0.027182163444419687
7e-06,0.019143853832132535
1e-05,0.01326130052364754
