L (GM/ID=ID/W (GM/ID=12)),ID/W
2.8e-07,1.6562513687906388
3e-07,1.5109084236314105
3.5e-07,1.2364734270123003
4e-07,1.0444184373193457
5e-07,0.7955214141590523
6e-07,0.6255762961510687
8e-07,0.43490412192825784
1e-06,0.33139887559986997
1.2e-06,0.26700307457812883
1.5e-06,0.20598145876657456
2e-06,0.1488277850645454
3e-06,0.09542979399557577
4e-06,0.07016427725863734
5e-06,0.05546625865221224
7e-06,0.03907189851635453
1e-05,0.027061320488023555
