L (GM/ID=ID/W (GM/ID=10)),ID/W
2.8e-07,6.838076914580826
3e-07,6.506018525464304
3.5e-07,5.806477174461634
4e-07,5.23985599971071
5e-07,4.378976211405281
6e-07,3.690807120700483
8e-07,2.801545899187534
1e-06,2.254708312265987
1.2e-06,1.8851432571377933
1.5e-06,1.4586645012957704
2e-06,1.0545926252728708
3e-06,0.6749231958726705
4e-06,0.4954383670697455
5e-06,0.3909700975144975
7e-06,0.27490336652786357
1e-05,0.19003319109355246
