L (GM/ID=ID/W (GM/ID=5)),ID/W
2.8e-07,25.451282260007563
3e-07,24.41119970415468
3.5e-07,22.17574876948954
4e-07,20.330298097515772
5e-07,17.445727506084424
6e-07,14.939182198297347
8e-07,11.61170902311932
1e-06,9.5035102561785
1.2e-06,8.047647024843414
1.5e-06,6.417666284985758
2e-06,4.779061265958436
3e-06,3.1481139468594206
4e-06,2.342549602724046
5e-06,1.8638395256630496
7e-06,1.3220983563919213
1e-05,0.920308004631956
