L (GM/ID=ID/W (GM/ID=25)),ID/W
2.8e-07,0.004065772315046575
3e-07,0.0037219155818376654
3.5e-07,0.0030755686219213043
4e-07,0.002614448473285781
5e-07,0.002000909727843165
6e-07,0.0015633767701033303
