L (GM/ID=ID/W (GM/ID=17)),ID/W
2.8e-07,1.2306154013946797
3e-07,1.1682159197566038
3.5e-07,1.0432684994505013
4e-07,0.9400869038702389
5e-07,0.777705940586282
6e-07,0.6708957657937574
8e-07,0.5216361059921958
1e-06,0.4252254488929238
1.2e-06,0.35824197436026006
1.5e-06,0.26865387775833227
2e-06,0.18811024149281877
3e-06,0.11661276871458055
4e-06,0.08421222858286369
5e-06,0.06579779421760526
7e-06,0.045759238139622405
1e-05,0.031384781222652855
