L (GM/ID=ID/W (GM/ID=7)),ID/W
2.8e-07,5.436693180031673
3e-07,4.9807431696556215
3.5e-07,4.1181435819763275
4e-07,3.509061501233762
5e-07,2.705592520735754
6e-07,2.1477440632520644
8e-07,1.5095181020534427
1e-06,1.1582607861445495
1.2e-06,0.9371106975909255
1.5e-06,0.7253110713845414
2e-06,0.5254041845390606
3e-06,0.3378446031657447
4e-06,0.24869954795859645
5e-06,0.19669675757813254
7e-06,0.13864105112236919
1e-05,0.09607248304972536
