L (GM/ID=ID/W (GM/ID=8)),ID/W
2.8e-07,4.198718738801852
3e-07,3.8400904223422523
3.5e-07,3.164554709123712
4e-07,2.689461733726228
5e-07,2.066190207265814
6e-07,1.6357380673957431
8e-07,1.1457971650389833
1e-06,0.8770693537778118
1.2e-06,0.7089405477697028
1.5e-06,0.548019119825895
2e-06,0.3967061591979681
3e-06,0.25483461342332264
4e-06,0.18750967467317514
5e-06,0.14828827914185985
7e-06,0.10450934401601368
1e-05,0.07241235146922854
